Customer_ID,Customer_Name,Age,Gender,Marital_Status,Education_Level,Employment_Status,Occupation,Annual_Income,Monthly_Income,Monthly_Expenses,Savings_Balance,Account_Balance,Credit_Score,Credit_History_Years,Existing_EMI,Debt_to_Income_Ratio,Number_of_Credit_Cards,Previous_Defaults,Loan_ID,Loan_Term,Interest_Rate,EMI_Amount,Loan_Purpose,Loan_Status,Collateral_Value,Monthly_Transaction_Count,Total_Deposits,Total_Withdrawals,Average_Monthly_Balance,Missed_EMI_Count,Days_Past_Due,Outstanding_Loan_Balance,Fraud_Flag,Risk_Category,Recovery_Status,Loan_Default
CUST100110,Mohan Rao,36,Male,Single,Graduate,Employed,Shop Owner,66964,5585,3035,17205,11798,655,13,367,6.73,-2,-2,LN200110,48,12.45,370,Education,Approved,80004,41,9799,8499,11304,-4,1,25402,No,Medium,Not Required,No
CUST100111,Priya Reddy,31,Female,Married,Graduate,Employed,Analyst,56156,4678,2592,11200,7801,591,6,271,5.62,4,-2,LN200111,37,8.48,272,Education,Approved,54998,29,8298,7249,7298,4,17,20905,No,High,Ongoing,Yes
CUST100112,Rahul Sharma,27,Male,Single,Graduate,Employed,Engineer,53997,4496,2505,9996,7001,585,7,248,5.82,3,2,LN200112,25,8.0,250,Home,Approved,49998,33,8005,7003,6500,2,-3,19997,No,High,Ongoing,Yes
CUST100113,Vikram Das,30,Male,Married,Graduate,Employed,Manager,71283,5943,3225,19604,13403,681,6,409,6.64,4,-4,LN200113,24,8.8,415,Personal,Approved,89996,41,10397,8996,12905,2,28,27205,No,Medium,Not Required,No
CUST100114,Vinod Reddy,40,Male,Married,Graduate,Employed,Electrician,84240,7018,3760,26798,18203,759,5,529,7.55,1,5,LN200114,46,7.66,529,Car,Approved,120003,44,12200,10497,17704,4,26,32605,No,Low,Not Required,No
CUST100115,Aishwarya Rao,35,Female,Married,Graduate,Employed,Bank Officer,82081,6845,3672,25600,17403,754,11,515,7.69,3,-5,LN200115,34,12.45,513,Personal,Approved,114995,42,11895,10252,16899,1,14,31701,No,Low,Not Required,No
CUST100116,Rahul Sharma,26,Male,Single,Graduate,Employed,Engineer,53995,4497,2502,10002,6999,580,0,250,5.37,6,3,LN200116,26,7.78,255,Home,Approved,49996,29,8005,7001,6498,-5,2,20005,No,High,Ongoing,Yes
CUST100117,Kavitha Iyer,46,Female,Married,Graduate,Employed,Doctor,90724,7560,4027,30405,20596,800,10,594,7.67,8,-2,LN200117,37,9.66,586,Business,Approved,135004,43,13105,11252,20096,6,31,35304,No,Low,Not Required,No
CUST100118,Pooja Mehta,37,Female,Single,Graduate,Employed,Designer,86396,7204,3850,28002,18997,774,10,545,7.87,4,2,LN200118,55,8.57,546,Home,Approved,124995,50,12504,10749,18502,-2,-5,33501,No,Low,Not Required,No
CUST100119,Aishwarya Rao,35,Female,Married,Graduate,Employed,Bank Officer,82081,6842,3665,25601,17403,746,5,513,7.67,-1,-4,LN200119,35,12.47,515,Personal,Approved,114998,48,11896,10247,16898,2,19,31705,No,Low,Not Required,No
CUST100120,Manoj Singh,48,Male,Single,Graduate,Employed,Police,92883,7745,4118,31602,21402,814,13,614,7.58,1,-2,LN200120,51,10.35,611,Personal,Approved,140002,52,13403,11504,20902,-5,3,36202,No,Low,Not Required,No
CUST100121,Divya Sharma,35,Female,Married,Graduate,Employed,Lecturer,77757,6480,3489,23203,15800,721,9,469,7.1,5,1,LN200121,64,11.23,473,Education,Approved,105005,44,11303,9746,15299,2,27,29902,No,Low,Not Required,No
CUST100122,Kavya Iyer,38,Female,Single,Graduate,Employed,HR,73441,6125,3315,20802,14195,692,7,427,6.72,3,0,LN200122,35,9.69,427,Car,Approved,95002,44,10698,9253,13696,-3,-2,28100,No,Medium,Not Required,No
CUST100123,Suresh Naidu,37,Male,Married,Graduate,Employed,Farmer,88557,7377,3942,29199,19795,786,14,570,7.66,0,3,LN200123,20,9.16,570,Education,Approved,129995,44,12801,11003,19302,-1,14,34398,Yes,Low,Not Required,No
CUST100124,Anjali Gupta,33,Female,Married,Graduate,Employed,Accountant,64805,5402,2953,16001,10996,643,13,346,6.21,6,0,LN200124,36,10.97,355,Home,Approved,75002,35,9496,8248,10496,0,30,24503,No,High,Ongoing,Yes
CUST100125,Pooja Mehta,39,Female,Single,Graduate,Employed,Designer,86401,7201,3847,28005,19001,779,7,548,7.8,1,1,LN200125,61,8.4,551,Home,Approved,125003,47,12495,10750,18498,3,4,33502,No,Low,Not Required,No
CUST100126,Sneha Nair,27,Female,Single,Graduate,Employed,Teacher,60481,5041,2770,13604,9400,621,2,313,6.27,-3,3,LN200126,56,10.53,306,Personal,Approved,64998,32,8895,7746,8900,4,-5,22699,No,High,Ongoing,Yes
CUST100127,Divya Sharma,33,Female,Married,Graduate,Employed,Lecturer,77765,6483,3488,23195,15800,727,9,471,7.39,0,2,LN200127,55,10.98,472,Education,Approved,105003,46,11304,9755,15303,3,33,29897,No,Low,Not Required,No
CUST100128,Manoj Singh,46,Male,Single,Graduate,Employed,Police,92878,7743,4121,31604,21403,816,10,611,8.19,6,3,LN200128,52,10.63,610,Personal,Approved,140005,47,13398,11499,20898,5,-2,36196,No,Low,Not Required,No
CUST100129,Arjun Patel,22,Male,Married,Graduate,Employed,Business,58321,4855,2681,12401,8595,609,0,293,5.9,-1,3,LN200129,43,9.74,295,Business,Approved,60000,36,8603,7495,8102,0,34,21804,No,High,Ongoing,Yes
CUST100130,Sneha Kapoor,46,Female,Married,Graduate,Employed,Tester,95043,7915,4214,32797,22199,831,11,629,7.77,2,3,LN200130,56,11.78,628,Car,Approved,145004,46,13705,11746,21695,-1,13,37100,No,Low,Not Required,No
CUST100131,Pooja Mehta,36,Female,Single,Graduate,Employed,Designer,86397,7203,3853,27996,19001,774,5,553,7.64,-3,-1,LN200131,55,8.43,546,Home,Approved,125002,43,12497,10749,18504,-2,4,33500,No,Low,Not Required,No
CUST100132,Sneha Nair,23,Female,Single,Graduate,Employed,Teacher,60482,5044,2775,13600,9397,614,4,311,6.34,3,-3,LN200132,61,10.56,314,Personal,Approved,64997,34,8897,7753,8903,-5,0,22698,No,High,Ongoing,Yes
CUST100133,Pooja Singh,28,Female,Married,Graduate,Employed,Nurse,69122,5758,3126,18402,12605,674,5,387,6.64,-2,1,LN200133,60,8.4,393,Business,Approved,85005,33,10105,8745,12100,4,18,26299,No,Medium,Not Required,No
CUST100134,Sneha Nair,23,Female,Single,Graduate,Employed,Teacher,60479,5040,2770,13605,9401,620,1,310,6.16,-4,3,LN200134,57,9.84,305,Personal,Approved,65001,29,8898,7751,8901,-2,-4,22696,No,High,Ongoing,Yes
CUST100135,Kavya Iyer,34,Female,Single,Graduate,Employed,HR,73439,6116,3310,20802,14203,693,12,427,7.2,-1,-4,LN200135,40,8.94,426,Car,Approved,94998,35,10702,9247,13696,4,-3,28098,No,Medium,Not Required,No
CUST100136,Suresh Naidu,38,Male,Married,Graduate,Employed,Farmer,88562,7385,3936,29200,19802,787,7,572,7.7,-3,-3,LN200136,27,9.08,567,Education,Approved,130004,51,12798,10995,19301,4,17,34399,Yes,Low,Not Required,No
CUST100137,Kiran Kumar,31,Male,Married,Graduate,Employed,Driver,62644,5221,2862,14797,10204,631,6,325,6.41,6,6,LN200137,25,10.61,335,Car,Approved,69999,36,9196,7998,9705,-3,19,23596,Yes,High,Ongoing,Yes
CUST100138,Rohit Verma,34,Male,Married,Graduate,Employed,Engineer,75595,6304,3401,22005,15004,711,6,448,7.08,2,-2,LN200138,52,10.48,445,Home,Approved,100003,41,11005,9503,14497,-1,15,28999,No,Medium,Not Required,No
CUST100139,Pooja Mehta,40,Female,Single,Graduate,Employed,Designer,86395,7197,3846,27999,19005,777,9,555,7.24,2,-2,LN200139,57,8.77,553,Home,Approved,125001,43,12505,10754,18495,3,5,33502,No,Low,Not Required,No
CUST100140,Harish Kumar,40,Male,Single,Graduate,Employed,Retailer,79921,6662,3577,24402,16596,741,10,487,7.04,-2,3,LN200140,23,11.13,489,Business,Approved,110002,38,11605,9997,16096,-1,5,30804,Yes,Low,Not Required,No
CUST100141,Vinod Reddy,42,Male,Married,Graduate,Employed,Electrician,84238,7020,3763,26799,18196,760,8,529,7.53,8,4,LN200141,51,8.09,533,Car,Approved,119999,42,12202,10501,17702,2,25,32601,No,Low,Not Required,No
CUST100142,Sneha Kapoor,39,Female,Married,Graduate,Employed,Tester,95039,7924,4209,32795,22200,828,14,626,7.66,0,3,LN200142,64,10.93,630,Car,Approved,144997,47,13697,11745,21705,-3,16,37096,No,Low,Not Required,No
CUST100143,Manoj Singh,39,Male,Single,Graduate,Employed,Police,92876,7739,4118,31595,21401,809,15,612,7.84,0,3,LN200143,50,11.18,615,Personal,Approved,139997,49,13395,11495,20895,5,5,36200,No,Low,Not Required,No
CUST100144,Sneha Nair,26,Female,Single,Graduate,Employed,Teacher,60477,5044,2766,13595,9400,624,8,315,6.5,2,4,LN200144,60,10.48,307,Personal,Approved,65001,29,8902,7747,8902,-4,-2,22699,No,High,Ongoing,Yes
CUST100145,Kavya Iyer,38,Female,Single,Graduate,Employed,HR,73435,6125,3314,20802,14204,697,9,433,6.68,-4,-4,LN200145,32,9.41,432,Car,Approved,95004,39,10698,9249,13701,1,5,28100,No,Medium,Not Required,No
CUST100146,Pooja Mehta,45,Female,Single,Graduate,Employed,Designer,86402,7204,3851,28001,18997,773,6,549,7.59,-4,-5,LN200146,57,8.28,554,Home,Approved,124996,49,12501,10749,18502,3,-2,33497,No,Low,Not Required,No
CUST100147,Pooja Mehta,40,Female,Single,Graduate,Employed,Designer,86399,7201,3849,27997,18999,780,4,551,7.38,-3,4,LN200147,61,8.61,551,Home,Approved,124996,47,12505,10746,18503,-3,-2,33505,No,Low,Not Required,No
CUST100148,Pooja Singh,35,Female,Married,Graduate,Employed,Nurse,69123,5761,3129,18398,12601,672,7,385,6.86,3,3,LN200148,61,7.67,388,Business,Approved,84998,42,10096,8755,12101,5,12,26305,No,Medium,Not Required,No
CUST100149,Arjun Patel,25,Male,Married,Graduate,Employed,Business,58322,4859,2683,12399,8605,608,0,291,5.83,7,1,LN200149,43,9.17,294,Business,Approved,60005,36,8596,7498,8105,-3,29,21800,No,High,Ongoing,Yes
CUST100150,Pooja Mehta,36,Female,Single,Graduate,Employed,Designer,86397,7200,3848,27999,18998,770,3,545,7.28,4,5,LN200150,58,9.09,545,Home,Approved,124997,41,12505,10754,18504,3,-4,33505,No,Low,Not Required,No
CUST100151,Sneha Nair,32,Female,Single,Graduate,Employed,Teacher,60481,5039,2770,13602,9399,619,1,309,6.01,-4,-3,LN200151,56,10.24,311,Personal,Approved,65002,28,8900,7746,8895,-4,2,22702,No,High,Ongoing,Yes
CUST100152,Rohit Verma,39,Male,Married,Graduate,Employed,Engineer,75603,6304,3396,22002,15003,713,3,448,7.45,-3,-3,LN200152,44,10.11,451,Home,Approved,99996,38,10997,9501,14500,-2,10,28999,No,Medium,Not Required,No
CUST100153,Priya Reddy,26,Female,Married,Graduate,Employed,Analyst,56159,4680,2590,11199,7804,588,8,271,6.07,-2,4,LN200153,32,8.5,269,Education,Approved,54997,27,8303,7246,7296,-3,19,20897,No,High,Ongoing,Yes
CUST100154,Harish Kumar,35,Male,Single,Graduate,Employed,Retailer,79923,6655,3576,24405,16604,733,10,493,7.27,-4,-3,LN200154,25,11.67,493,Business,Approved,110003,44,11596,10004,16099,3,-3,30798,Yes,Low,Not Required,No
CUST100155,Rahul Sharma,20,Male,Single,Graduate,Employed,Engineer,53997,4504,2503,10003,7005,585,1,251,5.83,-2,1,LN200155,26,7.95,252,Home,Approved,50000,35,7997,7004,6502,5,4,19995,No,High,Ongoing,Yes
CUST100156,Mohan Rao,33,Male,Single,Graduate,Employed,Shop Owner,66964,5578,3039,17196,11796,653,10,371,6.35,5,-2,LN200156,44,12.77,372,Education,Approved,79995,31,9802,8498,11298,-1,-3,25401,No,Medium,Not Required,No
CUST100157,Vinod Reddy,34,Male,Married,Graduate,Employed,Electrician,84239,7016,3763,26805,18203,758,10,525,7.6,6,0,LN200157,47,7.68,534,Car,Approved,119996,48,12195,10501,17704,2,25,32599,No,Low,Not Required,No
CUST100158,Rahul Sharma,20,Male,Single,Graduate,Employed,Engineer,54002,4504,2505,9996,7000,585,2,248,5.34,3,-4,LN200158,27,7.86,255,Home,Approved,49998,34,8002,7003,6498,5,1,20005,No,High,Ongoing,Yes
CUST100159,Harish Kumar,40,Male,Single,Graduate,Employed,Retailer,79916,6663,3583,24395,16599,740,5,488,7.31,6,-2,LN200159,28,11.21,485,Business,Approved,109999,44,11600,9998,16099,-4,0,30803,Yes,Low,Not Required,No
CUST100160,Manoj Singh,41,Male,Single,Graduate,Employed,Police,92876,7741,4117,31603,21395,815,14,611,7.58,2,2,LN200160,49,10.89,614,Personal,Approved,140000,53,13400,11497,20899,-3,5,36204,No,Low,Not Required,No
CUST100161,Suresh Naidu,36,Male,Married,Graduate,Employed,Farmer,88559,7379,3945,29198,19797,791,8,570,7.48,3,4,LN200161,25,9.14,566,Education,Approved,129997,43,12795,10996,19299,-1,20,34400,Yes,Low,Not Required,No
CUST100162,Kavya Iyer,37,Female,Single,Graduate,Employed,HR,73441,6116,3313,20802,14203,702,7,428,7.01,-2,3,LN200162,33,9.81,432,Car,Approved,94997,44,10700,9251,13703,2,-4,28102,No,Medium,Not Required,No
CUST100163,Pooja Mehta,36,Female,Single,Graduate,Employed,Designer,86395,7200,3845,28001,19003,770,10,547,7.38,-1,5,LN200163,56,8.97,547,Home,Approved,125003,46,12503,10746,18497,-3,4,33501,No,Low,Not Required,No
CUST100164,Aishwarya Rao,43,Female,Married,Graduate,Employed,Bank Officer,82078,6841,3675,25604,17397,747,5,506,7.43,7,-4,LN200164,40,12.48,508,Personal,Approved,115002,42,11897,10250,16902,-2,19,31702,No,Low,Not Required,No
CUST100165,Rahul Sharma,24,Male,Single,Graduate,Employed,Engineer,54005,4503,2498,9996,7005,585,6,248,5.71,-2,5,LN200165,21,7.63,251,Home,Approved,49996,34,7997,7002,6503,4,0,20003,No,High,Ongoing,Yes
CUST100166,Pooja Singh,32,Female,Married,Graduate,Employed,Nurse,69120,5762,3134,18400,12597,673,15,386,7.07,4,0,LN200166,56,8.25,389,Business,Approved,85000,36,10101,8754,12099,1,12,26304,No,Medium,Not Required,No
CUST100167,Aishwarya Rao,40,Female,Married,Graduate,Employed,Bank Officer,82082,6845,3674,25605,17398,747,9,510,7.44,6,3,LN200167,35,12.24,507,Personal,Approved,115003,43,11897,10253,16899,4,12,31699,No,Low,Not Required,No
CUST100168,Pooja Singh,36,Female,Married,Graduate,Employed,Nurse,69119,5764,3127,18400,12605,674,13,393,6.76,7,-3,LN200168,60,7.73,388,Business,Approved,85000,38,10103,8753,12097,2,14,26305,No,Medium,Not Required,No
CUST100169,Vinod Reddy,35,Male,Married,Graduate,Employed,Electrician,84245,7023,3757,26797,18202,760,11,526,7.18,0,0,LN200169,49,8.1,526,Car,Approved,120001,45,12196,10498,17701,4,35,32599,No,Low,Not Required,No
CUST100170,Pooja Mehta,45,Female,Single,Graduate,Employed,Designer,86400,7205,3847,27997,19001,771,12,545,7.85,1,5,LN200170,55,8.8,554,Home,Approved,125005,50,12501,10753,18496,1,0,33505,No,Low,Not Required,No
CUST100171,Rahul Sharma,23,Male,Single,Graduate,Employed,Engineer,54001,4501,2500,9996,7004,580,3,251,5.6,6,3,LN200171,24,8.21,249,Home,Approved,50003,27,8004,7005,6504,2,-5,19999,No,High,Ongoing,Yes
CUST100172,Kavitha Iyer,37,Female,Married,Graduate,Employed,Doctor,90721,7562,4031,30404,20602,799,11,592,7.78,5,4,LN200172,38,10.08,588,Business,Approved,134999,50,13095,11246,20098,1,34,35301,No,Low,Not Required,No
CUST100173,Mohan Rao,35,Male,Single,Graduate,Employed,Shop Owner,66964,5576,3039,17197,11796,661,5,374,6.82,5,1,LN200173,44,12.66,374,Education,Approved,80005,41,9804,8498,11303,5,-4,25403,No,Medium,Not Required,No
CUST100174,Rohit Verma,31,Male,Married,Graduate,Employed,Engineer,75603,6303,3405,22003,14999,715,1,445,7.22,4,-3,LN200174,53,9.95,452,Home,Approved,99998,38,10996,9498,14502,-4,20,28996,No,Medium,Not Required,No
CUST100175,Sneha Kapoor,43,Female,Married,Graduate,Employed,Tester,95040,7925,4208,32797,22201,824,15,632,7.99,6,2,LN200175,64,11.56,629,Car,Approved,145000,52,13697,11752,21696,-1,13,37096,No,Low,Not Required,No
CUST100176,Rahul Sharma,23,Male,Single,Graduate,Employed,Engineer,54005,4503,2499,10002,6999,581,1,254,5.58,3,0,LN200176,25,7.88,249,Home,Approved,50005,30,7996,7003,6497,-2,0,19997,No,High,Ongoing,Yes
CUST100177,Aishwarya Rao,38,Female,Married,Graduate,Employed,Bank Officer,82080,6844,3675,25599,17402,752,5,508,7.54,6,-5,LN200177,37,12.56,506,Personal,Approved,115002,48,11900,10248,16898,3,13,31698,No,Low,Not Required,No
CUST100178,Kavya Iyer,29,Female,Single,Graduate,Employed,HR,73441,6115,3311,20800,14204,696,9,425,7.29,2,0,LN200178,37,9.45,432,Car,Approved,94996,38,10704,9249,13705,1,1,28097,No,Medium,Not Required,No
CUST100179,Rohit Verma,37,Male,Married,Graduate,Employed,Engineer,75598,6303,3405,22000,15000,707,8,446,6.87,6,2,LN200179,52,10.21,447,Home,Approved,100002,44,11005,9498,14497,2,12,29002,No,Medium,Not Required,No
CUST100180,Mohan Rao,27,Male,Single,Graduate,Employed,Shop Owner,66963,5580,3035,17197,11799,659,13,370,6.59,1,0,LN200180,49,12.02,373,Education,Approved,80004,39,9797,8500,11301,4,4,25400,No,Medium,Not Required,No
CUST100181,Sneha Kapoor,39,Female,Married,Graduate,Employed,Tester,95042,7915,4212,32803,22204,832,8,632,8.04,5,2,LN200181,64,11.31,634,Car,Approved,144998,45,13704,11751,21700,2,13,37105,No,Low,Not Required,No
CUST100182,Anjali Gupta,33,Female,Married,Graduate,Employed,Accountant,64795,5400,2946,15999,10997,647,3,349,6.46,0,3,LN200182,36,10.96,346,Home,Approved,75003,30,9498,8250,10505,5,29,24502,No,High,Ongoing,Yes
CUST100183,Anjali Gupta,26,Female,Married,Graduate,Employed,Accountant,64795,5395,2950,15995,10997,644,6,347,6.4,-2,2,LN200183,40,11.46,347,Home,Approved,75003,30,9504,8248,10505,-2,25,24495,No,High,Ongoing,Yes
CUST100184,Kavitha Iyer,38,Female,Married,Graduate,Employed,Doctor,90725,7565,4029,30399,20599,797,15,586,8.11,1,2,LN200184,40,10.48,585,Business,Approved,135002,51,13097,11248,20097,7,28,35300,No,Low,Not Required,No
CUST100185,Pooja Singh,27,Female,Married,Graduate,Employed,Nurse,69119,5764,3132,18404,12597,672,7,395,7.1,0,4,LN200185,61,8.27,385,Business,Approved,85005,41,10098,8751,12104,1,12,26305,No,Medium,Not Required,No
CUST100186,Priya Reddy,25,Female,Married,Graduate,Employed,Analyst,56157,4677,2593,11197,7803,591,1,271,6.01,-2,2,LN200186,39,8.39,274,Education,Approved,54998,31,8299,7254,7305,-2,10,20904,No,High,Ongoing,Yes
CUST100187,Kiran Kumar,33,Male,Married,Graduate,Employed,Driver,62636,5222,2859,14800,10195,630,2,334,6.6,1,3,LN200187,23,10.34,335,Car,Approved,70003,37,9196,7995,9701,5,15,23604,Yes,High,Ongoing,Yes
CUST100188,Kiran Kumar,29,Male,Married,Graduate,Employed,Driver,62643,5222,2862,14802,10205,627,7,328,6.4,-2,-2,LN200188,25,10.33,326,Car,Approved,69998,30,9205,8002,9703,5,16,23602,Yes,High,Ongoing,Yes
CUST100189,Kavitha Iyer,47,Female,Married,Graduate,Employed,Doctor,90721,7565,4026,30396,20605,800,5,591,8.0,7,-3,LN200189,34,9.92,590,Business,Approved,135004,48,13097,11245,20105,5,32,35298,No,Low,Not Required,No
CUST100190,Kavya Iyer,32,Female,Single,Graduate,Employed,HR,73438,6121,3308,20798,14197,698,15,426,7.25,-4,2,LN200190,38,9.71,432,Car,Approved,95002,41,10703,9248,13696,5,3,28095,No,Medium,Not Required,No
CUST100191,Vinod Reddy,43,Male,Married,Graduate,Employed,Electrician,84237,7022,3757,26805,18201,758,9,533,7.24,5,5,LN200191,53,7.61,531,Car,Approved,120003,48,12196,10503,17696,1,35,32603,No,Low,Not Required,No
CUST100192,Pooja Singh,30,Female,Married,Graduate,Employed,Nurse,69124,5761,3130,18398,12596,675,10,395,6.62,4,5,LN200192,62,7.76,391,Business,Approved,84997,39,10095,8754,12105,2,16,26301,No,Medium,Not Required,No
CUST100193,Pooja Singh,35,Female,Married,Graduate,Employed,Nurse,69123,5763,3128,18400,12596,670,6,395,7.09,0,1,LN200193,61,8.0,388,Business,Approved,85000,38,10102,8746,12097,1,18,26305,No,Medium,Not Required,No
CUST100194,Kiran Kumar,27,Male,Married,Graduate,Employed,Driver,62638,5224,2864,14798,10196,637,4,326,6.47,2,0,LN200194,27,11.29,325,Car,Approved,70003,29,9202,8000,9700,-4,17,23599,Yes,High,Ongoing,Yes
CUST100195,Kavya Iyer,36,Female,Single,Graduate,Employed,HR,73436,6118,3307,20799,14204,701,8,428,7.0,2,-5,LN200195,38,8.99,425,Car,Approved,94995,36,10700,9253,13701,4,1,28096,No,Medium,Not Required,No
CUST100196,Manoj Singh,41,Male,Single,Graduate,Employed,Police,92883,7744,4119,31604,21396,810,7,612,7.67,1,0,LN200196,47,10.92,615,Personal,Approved,139997,50,13398,11501,20902,-4,4,36201,No,Low,Not Required,No
CUST100197,Mohan Rao,28,Male,Single,Graduate,Employed,Shop Owner,66957,5576,3041,17195,11796,659,9,374,6.57,4,-4,LN200197,50,11.8,370,Education,Approved,80003,32,9799,8501,11305,-1,0,25399,No,Medium,Not Required,No
CUST100198,Priya Reddy,25,Female,Married,Graduate,Employed,Analyst,56156,4681,2595,11198,7798,596,0,265,5.81,2,0,LN200198,33,8.36,267,Education,Approved,54998,29,8303,7253,7296,3,17,20904,No,High,Ongoing,Yes
CUST100199,Vinod Reddy,38,Male,Married,Graduate,Employed,Electrician,84244,7021,3762,26803,18203,764,11,532,7.36,8,-2,LN200199,47,7.8,527,Car,Approved,120005,39,12202,10500,17697,6,28,32598,No,Low,Not Required,No
CUST100200,Kavitha Iyer,43,Female,Married,Graduate,Employed,Doctor,90725,7558,4030,30396,20604,797,7,593,8.13,-2,0,LN200200,37,10.34,585,Business,Approved,135003,43,13096,11246,20105,1,35,35298,No,Low,Not Required,No
CUST100201,Kavitha Iyer,42,Female,Married,Graduate,Employed,Doctor,90723,7555,4027,30398,20601,796,6,589,7.76,2,1,LN200201,32,10.47,588,Business,Approved,134995,52,13103,11251,20100,2,29,35303,No,Low,Not Required,No
CUST100202,Priya Reddy,28,Female,Married,Graduate,Employed,Analyst,56161,4676,2588,11196,7797,590,1,266,5.75,-2,2,LN200202,34,8.52,265,Education,Approved,55004,27,8298,7250,7296,2,14,20900,No,High,Ongoing,Yes
CUST100203,Aishwarya Rao,41,Female,Married,Graduate,Employed,Bank Officer,82085,6844,3672,25605,17404,745,2,506,7.14,7,-2,LN200203,32,11.62,511,Personal,Approved,114996,46,11898,10247,16904,5,18,31701,No,Low,Not Required,No
CUST100204,Aishwarya Rao,36,Female,Married,Graduate,Employed,Bank Officer,82077,6840,3673,25604,17400,744,1,513,7.52,5,4,LN200204,39,11.97,515,Personal,Approved,114999,48,11897,10251,16899,4,20,31702,No,Low,Not Required,No
CUST100205,Kavya Iyer,37,Female,Single,Graduate,Employed,HR,73444,6124,3305,20795,14197,693,12,425,6.89,-1,5,LN200205,37,9.66,427,Car,Approved,94997,41,10696,9255,13698,1,-3,28099,No,Medium,Not Required,No
CUST100206,Kiran Kumar,33,Male,Married,Graduate,Employed,Driver,62642,5218,2861,14801,10203,627,12,335,6.27,7,4,LN200206,21,10.47,334,Car,Approved,70002,32,9197,8003,9703,2,17,23596,Yes,High,Ongoing,Yes
CUST100207,Arjun Patel,26,Male,Married,Graduate,Employed,Business,58324,4862,2676,12396,8600,609,0,295,6.09,5,1,LN200207,47,9.28,292,Business,Approved,60005,27,8600,7504,8098,2,30,21803,No,High,Ongoing,Yes
CUST100208,Kavya Iyer,33,Female,Single,Graduate,Employed,HR,73440,6123,3308,20798,14197,702,7,432,6.71,4,-2,LN200208,31,9.11,435,Car,Approved,94997,41,10695,9253,13705,-5,0,28101,No,Medium,Not Required,No
CUST100209,Kiran Kumar,26,Male,Married,Graduate,Employed,Driver,62643,5221,2861,14800,10202,627,11,331,6.05,7,-4,LN200209,24,10.77,331,Car,Approved,69995,29,9204,8005,9698,3,10,23604,Yes,High,Ongoing,Yes
CUST100210,Harish Kumar,42,Male,Single,Graduate,Employed,Retailer,79924,6663,3580,24403,16598,731,8,489,7.33,1,-4,LN200210,23,11.89,495,Business,Approved,110003,41,11595,9997,16105,4,2,30798,Yes,Low,Not Required,No
